date,open,close,high,low,volume
2011/1/27,4393.11,4459.84,4471.33,4360.65,153766200
2011/1/28,4454.92,4520,4534.49,4454.92,136032400
2011/1/31,4513.72,4593.4,4609.64,4511.31,183141300
2011/2/1,4590.89,4617.81,4626.92,4585.88,134525300
2011/2/9,4597.41,4639.76,4711.76,4584.35,323907400
2011/2/10,4634.09,4767.94,4770.05,4631.48,375924300
2011/2/11,4765.55,4768.64,4800.28,4752.41,255002300
2011/2/14,4773.32,4861.61,4864.09,4769.7,326582200
2011/2/15,4873.68,4850.17,4897.06,4844.04,362006900
2011/2/16,4846.22,4869.19,4872.22,4817.9,297027500
2011/2/17,4872.99,4847.83,4880.81,4819.84,370363900
2011/2/18,4846.37,4866.32,4915.31,4832.13,325438000
2011/2/21,4859.67,4969.14,4974.01,4849.7,318249400
2011/2/22,4975.77,4889.81,4981.14,4870.56,474336200
2011/2/23,4871.89,4939.54,4942.56,4871.89,345161300
2011/2/24,4940.2,4956.44,4987.15,4928.97,300856700
2011/2/25,4961.68,4903.11,4979.75,4901.11,286159400
2011/2/28,4903.56,4948.08,4951.29,4879.11,297174800
2011/3/1,4955.87,4985.63,4986.11,4943.93,373982600
2011/3/2,4976.2,4987.12,5001.37,4931.58,352966200
2011/3/3,4994.24,4863.82,5005.32,4860.87,312569400
2011/3/4,4866.92,4912.31,4916.84,4844.22,275097900
2011/3/7,4920.87,4939.76,4943.32,4908.08,296173500
2011/3/8,4938.56,4925.3,4942.38,4892.64,316437900
2011/3/9,4929.84,4929.73,4948.22,4883.94,301504700
2011/3/10,4924.07,4949.8,5002.76,4901.66,358632500
2011/3/11,4930.22,4932.21,4990.55,4919.17,305686000
2011/3/14,4916.81,4974.59,4976.27,4912.43,247175500
2011/3/15,4966.35,4915.1,4969.58,4823.48,347925800
2011/3/16,4915.74,4987.77,4988.45,4907.68,338180300
2011/3/17,4956.52,4982.16,5035.42,4926.56,413135700
2011/3/18,4997.76,5002.21,5028.6,4976.46,303115100
2011/3/21,5002.81,4934.28,5023.17,4910.99,275220300
2011/3/22,4938.22,4902.57,4946.77,4862.82,280939200
2011/3/23,4897.34,4932.03,4933.35,4876.4,248797100
2011/3/24,4940.54,4923.8,4944.72,4910.66,233509300
2011/3/25,4923.83,4934.01,4951.44,4919.04,271402600
2011/3/28,4939.59,4873.29,4947.54,4863.95,345872500
2011/3/29,4865.83,4801.3,4869.12,4790.16,363365000
2011/3/30,4798.1,4776.98,4822.3,4768.79,270817800
2011/3/31,4782.98,4793.61,4831.38,4769.42,301685500
2011/4/1,4794.52,4808.01,4815.59,4778.79,197000800
2011/4/6,4824.37,4773.43,4834.82,4759.96,287439400
2011/4/7,4763.03,4783.69,4785.55,4705.71,273486000
2011/4/8,4775.66,4842.21,4844.67,4767.68,266719700
2011/4/11,4851.59,4837.43,4861.3,4826.56,295080500
2011/4/12,4825.88,4853.45,4861.19,4823.11,221066400
2011/4/13,4847.82,4907.12,4908.31,4836.35,229799200
2011/4/14,4911.01,4889.54,4921.74,4883.01,260302800
2011/4/15,4889.99,4862.81,4896.17,4837.34,254067000
2011/4/18,4847.75,4816.72,4856.93,4796.06,240785300
2011/4/19,4797.43,4798.86,4837.7,4774,334925600
2011/4/20,4804.76,4833.83,4839.39,4797.81,224582200
2011/4/21,4850.55,4823.01,4864.11,4817.13,257272200
2011/4/22,4829.8,4820.69,4842.07,4803.66,272852500
2011/4/25,4829.56,4810.59,4851.47,4785.33,322602900
2011/4/26,4804.96,4765.84,4811.24,4747.03,240231500
2011/4/27,4771.51,4723.52,4808.65,4699.17,181397300
2011/4/28,4736.88,4583.65,4745.68,4581.52,214075500
2011/4/29,4584.32,4648.55,4649.24,4584.08,151986500
2011/5/3,4661.97,4726.34,4730.64,4630.32,157722700
2011/5/4,4709.71,4673.61,4744.8,4664.79,220194500
2011/5/5,4659.91,4705.69,4719.3,4653.57,185058300
2011/5/6,4679.68,4722.44,4747.01,4666.5,168799200
2011/5/9,4724.97,4728.55,4751.27,4714.52,140282100
2011/5/10,4724.67,4719.61,4728.62,4697.11,112524700
2011/5/11,4723.63,4739.43,4750.71,4709.03,157047500
2011/5/12,4723.64,4720.72,4773.16,4711.67,167665500
2011/5/13,4719.24,4739.42,4740.61,4690.08,152841500
2011/5/16,4733.65,4729.97,4746.88,4723.41,120306100
2011/5/17,4723.63,4714.41,4756.27,4703.44,163791800
2011/5/18,4706.12,4755.16,4759.33,4704.81,183277900
2011/5/19,4775.02,4739.25,4787.38,4728.57,216248800
2011/5/20,4721.56,4729.18,4740.18,4705.2,182523000
2011/5/23,4723.28,4599.82,4745.53,4598.34,254613200
2011/5/24,4565.35,4562.89,4569.88,4519.48,190707400
2011/5/25,4564.22,4555.51,4607.48,4547.08,182371700
2011/5/26,4579.99,4586.66,4652.56,4579.99,342923700
2011/5/27,4587.75,4454.19,4597.45,4444.72,261904400
2011/5/30,4433.76,4485.21,4526.37,4401.95,196049300
2011/5/31,4483.13,4534.59,4536.53,4475.05,166361700
2011/6/1,4525.73,4596.28,4597.17,4516.68,224720000
2011/6/2,4547.14,4541.86,4566.85,4489.31,214632900
2011/6/3,4534.28,4618.36,4622.93,4532.83,169070400
2011/6/7,4617.61,4615.5,4629.54,4589.39,155091200
2011/6/8,4612.54,4657.05,4664.83,4589.84,181335100
2011/6/9,4647.89,4547.01,4648.08,4544.22,185042100
2011/6/10,4539.86,4571.11,4580.96,4517.9,148740200
2011/6/13,4540.84,4491.79,4593.68,4458.78,157082900
2011/6/14,4492.7,4535.86,4540.46,4487.61,136642900
2011/6/15,4505.27,4516.12,4551.95,4496.9,272177400
2011/6/16,4471.57,4417.78,4474.59,4415.62,193417600
2011/6/17,4411.11,4391,4450.34,4384.81,156999600
2011/6/20,4388.12,4349.99,4392.27,4318.92,119365700
2011/6/21,4359.38,4384.24,4385.55,4345.72,129163500
2011/6/22,4390.51,4404.01,4428.08,4379.65,134642100
2011/6/23,4394.18,4460.56,4469.36,4378.91,150128300
2011/6/24,4449.89,4547.2,4561.26,4443.79,285663000
2011/6/27,4547.14,4577.38,4578.05,4543.68,227138200
2011/6/28,4594.99,4617.48,4621.63,4562.51,192373400
2011/6/29,4615.76,4564.64,4636.53,4561.7,179890300
2011/6/30,4557.38,4601.69,4617.86,4557.29,170390700
2011/7/1,4619.54,4630.66,4648.58,4592.88,201322400
2011/7/4,4641.02,4734.73,4736.19,4641.02,306684800
2011/7/5,4733.29,4755.2,4762.69,4713.35,261655700
2011/7/6,4745.02,4792.1,4793.95,4721.56,249740900
2011/7/7,4788.46,4813.35,4850.45,4767.93,297182200
2011/7/8,4813.2,4812.36,4846.84,4793.98,228023900
2011/7/11,4801.41,4874,4881.48,4790.89,263676100
2011/7/12,4840.28,4820.52,4857.13,4814.02,219955200
2011/7/13,4816.15,4900.3,4902.09,4816.15,237805600
2011/7/14,4915.47,4916.37,4931.66,4884.19,274559300
2011/7/15,4901.44,4962.72,4963.89,4899.42,292776000
2011/7/18,4972.05,5010.82,5033.03,4970.6,370886400
2011/7/19,4992.59,4969.54,4995.04,4958.02,237532000
2011/7/20,4992.63,4982.83,5004.01,4942.78,211863300
2011/7/21,4983.14,4977.28,5024.56,4968.53,275869000
2011/7/22,4980.57,5004.01,5023.27,4977.75,174370900
2011/7/25,4989.08,4876.58,5008.39,4847.75,278131200
2011/7/26,4867.45,4863.34,4880.39,4815.69,213918200
2011/7/27,4844.55,4921.58,4923.01,4815.08,203989200
2011/7/28,4880.58,4925.71,4927.75,4870.84,181371200
2011/7/29,4919.53,4916.73,4947.38,4902.08,163530300
2011/8/1,4918.57,4898.61,4931.99,4890.52,107794500
2011/8/2,4880.78,4845.48,4880.78,4780.85,170733800
2011/8/3,4795.89,4895.59,4902.56,4790.36,171833500
2011/8/4,4904.85,4939.87,4943.09,4902.6,164411600
2011/8/5,4803.27,4859.03,4905.73,4777.9,207734300
2011/8/8,4797.49,4705.09,4856.85,4613.06,309623500
2011/8/9,4582.84,4743.52,4757.13,4531.24,279501600
2011/8/10,4806.56,4814.08,4839.03,4775.65,278272800
2011/8/11,4743.8,4953.35,4954.63,4736.53,313190400
2011/8/12,4978.75,5003.61,5018.03,4964.31,268425900
2011/8/15,5020.63,5040.12,5060.22,5009.8,281333300
2011/8/16,5042.64,4973.73,5051.99,4956.49,256018500
2011/8/17,4967.46,4971.94,5002.89,4960.1,202291800
2011/8/18,4965.79,4910.2,4978.14,4907.41,239050300
2011/8/19,4833.55,4907.07,4909.15,4822.06,220200100
2011/8/22,4899.93,4833.54,4931.07,4810.92,215496700
2011/8/23,4837.26,4879.27,4881.23,4817.81,189436600
2011/8/24,4893.2,4889.74,4925.07,4868.55,205148900
2011/8/25,4901.53,4943.61,4948.34,4866.29,263306400
2011/8/26,4931.09,4966.04,4979.54,4919.38,206893100
2011/8/29,4941.82,4976.73,4997.74,4920.19,224602400
2011/8/30,5005.46,4946.81,5042.74,4944.2,220860400
2011/8/31,4962.81,4933.32,4976.21,4895.43,228535900
2011/9/1,4939.6,4863.65,4947.62,4843.26,204070800
2011/9/2,4855.17,4829.54,4868.7,4797.01,139465100
2011/9/5,4791.8,4742.5,4793.61,4738.74,132133700
2011/9/6,4713.98,4682.72,4742.82,4664.44,119105700
2011/9/7,4684.36,4768.55,4769.55,4683.79,159305200
2011/9/8,4780.06,4722.04,4787.07,4721.36,113460000
2011/9/9,4739.95,4698.88,4776.15,4682.12,103836500
2011/9/13,4639.42,4618.87,4650.22,4610.08,108880300
2011/9/14,4636.78,4642.24,4653.15,4529.45,122991000
2011/9/15,4646.52,4648.45,4679.74,4633.82,101895300
2011/9/16,4671.02,4670.55,4685.64,4655.21,87351500
2011/9/19,4660.2,4613.16,4660.39,4608.39,77242700
2011/9/20,4601.67,4617.57,4641.88,4575.44,77627800
2011/9/21,4621.8,4728.87,4730.58,4591.13,136824400
2011/9/22,4690.52,4595.01,4710.22,4591.92,132968200
2011/9/23,4518.16,4521.93,4571.79,4466.34,126056900
2011/9/26,4493.27,4444.3,4538.52,4432.61,89833300
2011/9/27,4478.05,4456.96,4490.35,4416.45,85275400
2011/9/28,4476.9,4390.61,4486.93,4374.02,92618200
2011/9/29,4360.82,4324.39,4394.85,4321.87,102700700
2011/9/30,4328.33,4351.23,4369.63,4310.77,83628700
2011/10/10,4353.16,4304.64,4374.46,4301.69,90403300
2011/10/11,4388.36,4279.5,4404.66,4230.05,107583900
2011/10/12,4273.47,4406.89,4413.68,4241.79,148880300
2011/10/13,4398,4460.94,4481.92,4380.29,160388900
2011/10/14,4453.86,4414.31,4467.35,4380.86,113702700
2011/10/17,4424.6,4463.08,4481.89,4411.54,107078600
2011/10/18,4439.32,4372.44,4469.15,4370.14,119869600
2011/10/19,4382.21,4364.3,4413.15,4356.23,88500400
2011/10/20,4334.22,4241.59,4344.94,4213.4,109549100
2011/10/21,4242.35,4231.73,4265.22,4208.21,74504400
2011/10/24,4240.89,4327.59,4330.06,4207.86,108602700
2011/10/25,4310.74,4408.09,4412.98,4297.66,138543900
2011/10/26,4387.03,4454.02,4481.37,4377.93,149955900
2011/10/27,4471.21,4452.77,4500.58,4437.3,118041300
2011/10/28,4496.43,4523.6,4524.82,4474.22,167336900
2011/10/31,4544.87,4552.61,4585.45,4532.06,176366600
2011/11/1,4522.48,4590.39,4606.98,4515.79,145480000
2011/11/2,4536.3,4669.68,4672.59,4520.74,186479100
2011/11/3,4687.72,4669.95,4725.2,4667.96,256334100
2011/11/4,4698.31,4701.06,4722,4672.91,201004700
2011/11/7,4689.76,4689.57,4751.23,4682.27,150934600
2011/11/8,4707.03,4658.38,4711.84,4643.7,140028500
2011/11/9,4671.88,4731.43,4736.84,4653.24,203500500
2011/11/10,4684.03,4674.34,4715.31,4672.62,161965300
2011/11/11,4660.62,4673.64,4706.94,4655.9,113678000
2011/11/14,4702.77,4755.27,4760.17,4696.01,167125300
2011/11/15,4757.09,4747.57,4777.4,4718.88,168193900
2011/11/16,4745.59,4639.62,4753.32,4619.32,190106000
2011/11/17,4636.62,4647.42,4685.94,4632.69,118960500
2011/11/18,4618.27,4577.1,4635.69,4557.7,145404800
2011/11/21,4568.2,4580.73,4597.59,4558.91,110856600
2011/11/22,4561.74,4641.73,4643.27,4553.36,121514800
2011/11/23,4648.81,4671.36,4689.18,4605.49,146377400
2011/11/24,4673.83,4712.03,4734.9,4651.13,155625000
2011/11/25,4749.04,4738.89,4777.68,4724.17,143168000
2011/11/28,4741.68,4753.65,4765.38,4724.56,157160600
2011/11/29,4777.69,4790.62,4792.31,4747.83,166737200
2011/11/30,4777.76,4679,4783.7,4627.46,168596900
2011/12/1,4753.24,4724.11,4785.29,4709.6,203913600
2011/12/2,4689.33,4679.8,4732.78,4664.79,131265800
2011/12/5,4684.18,4552.46,4684.72,4539.37,120453200
2011/12/6,4548.36,4509.97,4548.36,4469.55,110256100
2011/12/7,4501.29,4527.8,4532.98,4484.34,100664500
2011/12/8,4479.65,4474.57,4519.79,4433.98,118574800
2011/12/9,4420.56,4366.91,4426.2,4344.52,99654700
2011/12/12,4324.09,4301.54,4346.84,4287.56,84313800
2011/12/13,4286.23,4190.04,4291.52,4173.07,114149300
2011/12/14,4133.75,4115.37,4182.57,4110.03,97552000
2011/12/15,4068.08,4037.77,4069.37,3999.87,120558300
2011/12/16,4042.59,4076.92,4082.76,4010.43,122311200
2011/12/19,4040.07,4052.03,4054.48,3966.96,121927800
2011/12/20,4047.39,4029.41,4094.26,4021.17,108658300
2011/12/21,4033.46,3977.04,4052.37,3971.12,196204400
2011/12/22,3931.68,3950.04,3963.76,3857.68,143544600
2011/12/23,3943.61,3973.43,3995.87,3925.23,98326800
2011/12/26,3958.39,3902.4,3959.46,3880.36,141426000
2011/12/27,3888.72,3806.13,3897.29,3794.16,127758100
2011/12/28,3786.44,3801.22,3806.48,3726.25,134974600
2011/12/29,3785.63,3834.58,3846.92,3781.8,118324900
2011/12/30,3845.3,3895.22,3899.95,3845.3,126575200
2012/1/4,3907.85,3768.28,3914.93,3768.21,117145800
2012/1/5,3749.63,3646.32,3749.66,3632.08,148249600
2012/1/6,3643.25,3663.03,3665.31,3585.82,126026000
2012/1/9,3663.1,3751.36,3753.21,3600.63,162595600
2012/1/10,3732.49,3880.48,3886.63,3716.31,317563000
2012/1/11,3865.65,3862.85,3890.81,3845.21,285823900
2012/1/12,3842.86,3827.99,3884.72,3827.96,189243700
2012/1/13,3827.07,3740.31,3839.64,3712.8,198435100
2012/1/16,3713.6,3570.26,3713.6,3569,143623400
2012/1/17,3569.87,3722.47,3722.84,3526.23,203549300
2012/1/18,3724.54,3610.31,3743.62,3593.56,221914400
2012/1/19,3610.06,3678.55,3688.13,3580.28,195884900
2012/1/20,3688.84,3762.05,3767.4,3688.65,179720900
2012/1/30,3764.66,3740.56,3782.57,3706.11,164610400
2012/1/31,3740.18,3750.69,3753.99,3722.25,116119600
2012/2/1,3750.11,3758.24,3807.34,3732.7,161412800
2012/2/2,3772.38,3798.87,3799.45,3748.48,183646500
2012/2/3,3792.34,3840.18,3846.6,3764.58,232455100
2012/2/6,3839.53,3891.74,3893,3832.45,207673100
2012/2/7,3869.97,3841.49,3881.14,3818.4,141363900
2012/2/8,3834.81,3925.06,3926.43,3816.78,214350400
2012/2/9,3915.64,3944.77,3964.38,3908.39,244797000
2012/2/10,3931.99,3977.6,3984.97,3929.22,238777300
2012/2/13,3947.61,4027.45,4047.18,3938.16,254526400
2012/2/14,4023.25,4023.84,4040.45,3996.57,196083000
2012/2/15,4010.73,4048.88,4064.05,4000.69,220475700
2012/2/16,4040.1,4014.87,4059.43,3985.92,236286000
2012/2/17,4029.29,4010.45,4043.16,3988.32,214278500
2012/2/20,4053.16,3996.76,4056.69,3996.5,233882100
2012/2/21,4007.3,4066.57,4066.76,3984.18,241075500
2012/2/22,4065.25,4119.28,4120.13,4050.83,290270100
2012/2/23,4122.58,4151.68,4166.16,4111.79,330684500
2012/2/24,4151.42,4185.57,4187.48,4144.79,337210400
2012/2/27,4188.29,4216.72,4272.36,4188.29,385069100
2012/2/28,4210.15,4226.73,4246.01,4190.48,316199500
2012/2/29,4223.73,4214.31,4246.5,4196.74,241150500
2012/3/1,4198.65,4204.69,4233.65,4192.63,204333700
2012/3/2,4207.74,4242.2,4243.16,4207.74,233051200
2012/3/5,4253.15,4244.32,4261.66,4235.98,288067300
2012/3/6,4232,4192.92,4237.85,4184.89,268153000
2012/3/7,4163.19,4199.01,4243.75,4156.61,329864000
2012/3/8,4209.24,4252.06,4260.14,4209.19,293130800
2012/3/9,4267.62,4339.11,4341.39,4262.25,303649600
2012/3/12,4345.92,4378.38,4382.91,4332.13,305331900
2012/3/13,4389.43,4457.83,4462.2,4386.16,486115400
2012/3/14,4477.67,4355.85,4501.65,4326.18,796300300
2012/3/15,4344.29,4341.53,4384.65,4311.8,409301400
2012/3/16,4346.52,4502.26,4503.16,4346.52,473502700
2012/3/19,4514.69,4495.86,4533.01,4450.53,595675100
2012/3/20,4476.6,4391.94,4478.34,4383.92,437047200
2012/3/21,4398.37,4357.91,4409.57,4316.86,400295100
2012/3/22,4340.59,4338.64,4369.87,4315.26,354113100
2012/3/23,4320.26,4296.59,4338.13,4275.72,345838500
2012/3/26,4292.39,4331.77,4341.27,4290.74,309131600
2012/3/27,4322.05,4241.99,4330.07,4240.25,360669700
2012/3/28,4214.88,4128.03,4220.84,4113.06,379207200
2012/3/29,4111.71,4081.68,4140.41,4050.24,287844700
2012/3/30,4078.18,4025.4,4096.36,3998.03,270576300
2012/4/5,4020.25,4172.82,4177.49,4009.65,318983700
2012/4/6,4173.56,4204.82,4221.64,4160.16,332914800
2012/4/9,4195.84,4198.24,4218.67,4168.83,321300900
2012/4/10,4189.1,4224.1,4225.93,4110.57,321261100
2012/4/11,4177.03,4207.53,4248.2,4156.37,226305300
2012/4/12,4198.3,4276.43,4278.96,4182.27,358105300
2012/4/13,4278.82,4293.39,4314.31,4261.94,312447200
2012/4/16,4274.78,4279.78,4306.68,4266.43,245283600
2012/4/17,4271.18,4246.65,4284.06,4238.33,280824100
2012/4/18,4242.51,4297.21,4304.91,4218.62,386843900
2012/4/19,4283.26,4235.55,4283.26,4206.83,238647200
2012/4/20,4226.5,4271.35,4272.62,4216.57,371043700
2012/4/23,4260.91,4217.85,4275.2,4200.54,342308800
2012/4/24,4205.27,4195.41,4222.89,4116.44,371916000
2012/4/25,4185.76,4212.31,4215.8,4166.43,299087400
